   No.   File  Line   Col. Cls.  Mthd.  Rep.  Tok.     Text
 29834    40   350    26    40   722     1     102  ;
 29835    40   351     9    40   722     0     111  assert
 29836    40   351    16    40   722     0      59  (
 29837    40   351    17    40   722     0     111  pos
 29838    40   351    21    40   722     0      92  <=
 29839    40   351    24    40   722     0     111  lim
 29840    40   351    27    40   722     0      60  )
 29841    40   351    28    40   722     0     102  ;
 29842    40   352     9    40   722     0      36  int
 29843    40   352    13    40   722     0     111  rem
 29844    40   352    17    40   722     0      67  =
 29845    40   352    19    40   722     0      59  (
 29846    40   352    20    40   722     0     111  pos
 29847    40   352    24    40   722     0      92  <=
 29848    40   352    27    40   722     0     111  lim
 29849    40   352    31    40   722     0      58  ?
 29850    40   352    33    40   722     0     111  lim
 29851    40   352    37    40   722     0      77  -
 29852    40   352    39    40   722     0     111  pos
 29853    40   352    43    40   722     0      65  :
 29854    40   352    45    40   722     0     112  0
 29855    40   352    46    40   722     0      60  )
 29856    40   352    47    40   722     0     102  ;
 29857    40   354     9    40   722     0     111  unsafe.copyMemory
 29858    40   354    26    40   722     0      59  (
 29859    40   354    27    40   722     0     111  ix
 29860    40   354    29    40   722     0      59  (
 29861    40   354    30    40   722     0     111  pos
 29862    40   354    33    40   722     0      60  )
 29863    40   354    34    40   722     0      66  ,
 29864    40   354    36    40   722     0     111  ix
 29865    40   354    38    40   722     0      59  (
 29866    40   354    39    40   722     0     112  0
 29867    40   354    40    40   722     0      60  )
 29868    40   354    41    40   722     0      66  ,
 29869    40   354    43    40   722     0     111  rem
 29870    40   354    47    40   722     0      90  <<
 29871    40   354    50    40   722     0     112  3
 29872    40   354    51    40   722     0      60  )
 29873    40   354    52    40   722     0     102  ;
 29874    40   355     9    40   722     0     111  position
 29875    40   355    17    40   722     0      59  (
 29876    40   355    18    40   722     0     111  rem
 29877    40   355    21    40   722     0      60  )
 29878    40   355    22    40   722     0     102  ;
 29879    40   356     9    40   722     0     111  limit
 29880    40   356    14    40   722     0      59  (
 29881    40   356    15    40   722     0     111  capacity
 29882    40   356    23    40   722     0      59  (
 29883    40   356    24    40   722     0      60  )
 29884    40   356    25    40   722     0      60  )
 29885    40   356    26    40   722     0     102  ;
 29886    40   357     9    40   722     0     111  clearMark
 29887    40   357    18    40   722     0      59  (
 29888    40   357    19    40   722     0      60  )
 29889    40   357    20    40   722     0     102  ;
 29890    40   358     9    40   722     0      19  return
 29891    40   358    16    40   722     0      44  this
 29892    40   358    20    40   722     1     102  ;
 29893    40   362     5    40   722     1      64  }
 29894    40   362     5    40   722     0    1728  ENDMETHOD
 29895    40   362     5    40   723     0    1729  STARTMETHOD
 29896    40   364    12    40   723     0      39  boolean
 29897    40   364    20    40   723     0     111  isDirect
 29898    40   364    28    40   723     0      59  (
 29899    40   364    29    40   723     0      60  )
 29900    40   364    31    40   723     0      63  {
 29901    40   365     9    40   723     0      19  return
 29902    40   365    16    40   723     0      52  true
 29903    40   365    20    40   723     1     102  ;
 29904    40   366     5    40   723     1      64  }
 29905    40   366     5    40   723     0    1730  ENDMETHOD
 29906    40   366     5    40   724     0    1731  STARTMETHOD
 29907    40   368    12    40   724     0      39  boolean
 29908    40   368    20    40   724     0     111  isReadOnly
 29909    40   368    30    40   724     0      59  (
 29910    40   368    31    40   724     0      60  )
 29911    40   368    33    40   724     0      63  {
 29912    40   369     9    40   724     0      19  return
 29913    40   369    16    40   724     0      43  false
 29914    40   369    21    40   724     1     102  ;
 29915    40   370     5    40   724     1      64  }
 29916    40   370     5    40   724     0    1732  ENDMETHOD
 29917    40   370     5    40   725     0    1733  STARTMETHOD
 29918    40   416    12    40   725     0     111  ByteOrder
 29919    40   416    22    40   725     0     111  order
 29920    40   416    27    40   725     0      59  (
 29921    40   416    28    40   725     0      60  )
 29922    40   416    30    40   725     0      63  {
 29923    40   422     9    40   725     0      19  return
 29924    40   422    16    40   725     0      59  (
 29925    40   422    17    40   725     0      59  (
 29926    40   422    18    40   725     0     111  ByteOrder.nativeOrder
 29927    40   422    39    40   725     0      59  (
 29928    40   422    40    40   725     0      60  )
 29929    40   422    42    40   725     0      71  !=
 29930    40   422    45    40   725     0     111  ByteOrder.BIG_ENDIAN
 29931    40   422    65    40   725     0      60  )
 29932    40   423    17    40   725     0      58  ?
 29933    40   423    19    40   725     0     111  ByteOrder.LITTLE_ENDIAN
 29934    40   423    43    40   725     0      65  :
 29935    40   423    45    40   725     0     111  ByteOrder.BIG_ENDIAN
 29936    40   423    65    40   725     0      60  )
 29937    40   423    66    40   725     0     102  ;
 29938    40   425     5    40   725     0      64  }
 29939    40   425     5    40   725     0    1734  ENDMETHOD
 29940    40   452     1    40    -1     0      64  }
 29941    40   452     1    40    -1     1    1735  ENDCLASS
 29942    40   452     1    -1    -1     1    1736  ENDFILE C:\Users\RA\javasrc\java\nio\DirectDoubleBufferU.java
 29943    41     1     1    -1    -1     1    1737  STARTFILE C:\Users\RA\javasrc\java\nio\DirectFloatBufferRS.java
 29944    41    28     9    -1    -1     0     111  java.nio
 29945    41    28    17    -1    -1     0     102  ;
 29946    41    30     1    -1    -1     1      49  import
 29947    41    30     8    -1    -1     1     111  sun.misc.Cleaner
 29948    41    30    24    -1    -1     1     102  ;
 29949    41    31     1    -1    -1     1      49  import
 29950    41    31     8    -1    -1     1     111  sun.misc.Unsafe
 29951    41    31    23    -1    -1     1     102  ;
 29952    41    32     1    -1    -1     1      49  import
 29953    41    32     8    -1    -1     1     111  sun.nio.ch.DirectBuffer
 29954    41    32    31    -1    -1     1     102  ;
 29955    41    33     1    -1    -1     1      49  import
 29956    41    33     8    -1    -1     1     111  sun.nio.ch.FileChannelImpl
 29957    41    33    34    -1    -1     1     102  ;
 29958    41    36     1    41    -1     0    1738  STARTCLASS
 29959    41    36     1    41    -1     0      24  class
 29960    41    36     7    41    -1     0     111  DirectFloatBufferRS
 29961    41    40     5    41    -1     0      38  extends
 29962    41    40    13    41    -1     0     111  DirectFloatBufferS
 29963    41    42     5    41    -1     0      17  implements
 29964    41    42    16    41    -1     0     111  DirectBuffer
 29965    41    43     1    41    -1     0      63  {
